,driver_id,schedule,group,plug_in_time,plug_out_time
551,151a94eb937-4c43-48bf-84f8-af3295dfdf5d,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1106.07684024],[468.77778508]
552,15240090dce-a99b-45e3-aa72-441fa7b93913,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1106.06121434],[488.62215796]
553,1536dbd4246-41bd-4726-9f07-c9a830c951fd,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1119.07865043],[455.61346201]
554,1548f93fc4c-10c4-40a7-baa0-7a2d1599649b,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[994.05027675],[521.77075104]
555,155fa0b2c76-26da-42d0-b5c7-466e4444dffb,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1050.11563916],[404.43526367]
556,156165525eb-2f62-4e98-b244-749fdaf976b9,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1101.63313546],[486.31916493]
557,157186ce19a-4c2a-420e-8741-1c2320813f24,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1047.34274768],[433.33373037]
558,158159d46f6-8a0b-49c9-a2e6-f5ace8989949,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1033.77533637],[416.99831858]
559,159c7f560ed-f8da-444d-830b-bd839159709c,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1058.88800005],[281.7938887]
560,160d580eb13-7f9b-4329-b03d-5820194ebc03,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1067.17656227],[412.25608871]
561,16126dcad13-bcdb-4b74-99bd-163ead6ced71,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1004.74994943],[327.01723946]
562,16215b8ed96-0cd0-48e8-b3a0-3b4518e0b6c5,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1080.70588872],[471.30186017]
563,163a205d320-98d5-4f0f-a1e9-7ef420de1d47,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1189.05318002],[512.88879689]
564,1641ce782ed-f1e0-4737-a363-9d1bee728e1a,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1078.67805377],[382.98466928]
565,1653fb5f9cd-0e3c-4c96-ab5c-23d12d51ed11,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1041.41248153],[390.04579527]
566,16626562973-7d8d-461d-a69f-e30b63d785f0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1176.25223895],[530.28790499]
567,1676383411d-cac4-47be-a7ce-f7e7468575ce,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1108.86614866],[633.95913768]
568,1682c5ad864-0f06-4c3b-9dc0-627b4d1f62ce,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1024.63766743],[310.07504209]
569,169ca8b0fd9-629c-433f-95ce-0b5bf2d09668,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1008.40261084],[370.00609512]
570,170bc5477c3-41c3-4134-a420-9344f93ac349,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1082.2814039],[429.79746625]
571,171fa754b11-ce69-4af0-b80b-e58847008e02,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1075.27308898],[435.27296699]
572,172a6bb61ae-6c32-4fa8-b4b3-b8ded343323f,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1189.78820476],[591.00694516]
573,173795d44f3-b032-4238-bc9f-012d5e585782,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1048.59115236],[340.64382427]
574,17405d4d6e5-8f1e-4575-a2b4-bb2ab464d7e0,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1195.95458432],[673.19880896]
575,17585c146ee-037c-401f-857b-9c1defc8736e,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[969.53268231],[338.39304061]
576,176c5ed5c52-2aae-46ee-bfa8-6a8bc2ce7fc5,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1154.55726552],[477.35954418]
577,177eefa2f02-d529-4699-aad2-4d503a75d75a,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1098.96424066],[432.92897227]
578,178038661b6-5f5c-4227-98eb-1bdee4abb2ca,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1044.26063249],[368.24733866]
579,179b9fbb8e1-7c31-4789-bc3d-370ffa99ee4d,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1140.45430279],[498.17011876]
580,1805999f4cb-c4c1-4c7a-ba17-d43fc8dbe65e,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1148.69138945],[587.27741299]
581,181edc4d93b-94cf-4303-b9d3-290fa3481b1f,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1060.65668827],[436.41293951]
582,182f8ea0561-70f4-4c86-be85-d990db6b16a8,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1139.23036586],[561.16773053]
583,183d8b53221-6cb5-474a-ae9c-9a170402c59b,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1038.2572079],[315.83122934]
584,18455196b1a-6b0b-486b-a397-1e06aa54afa6,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1049.6289629],[385.7380361]
585,185d91a1e37-0245-4f11-95f9-f98bc28259e2,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1104.89441789],[491.61482415]
586,1861c49a217-1467-4af0-9e67-f5b4fc2a1286,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1033.79337608],[396.0770615]
587,18760307b86-1a7e-416e-a142-8c80098238fa,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1096.56877546],[507.21867674]
588,188c2beace5-bcbe-49e5-8929-228e2cbdbdc3,[1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[965.62603234],[211.80645598]
589,1895538c936-606f-439e-8bda-aca474477c33,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1138.71763852],[469.71830308]
590,190c18a8edc-cd53-4933-a11c-6259778e8b8f,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1071.6717575],[467.83514566]
591,191f86f440f-f512-41e6-9f79-61d7aeef486c,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1104.23992422],[496.41847223]
592,19294816603-2436-4783-be7b-1c77148aa9fb,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1015.78026237],[408.52400616]
593,19325eba286-7def-4eac-a9cf-54c5e305f023,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1134.44150482],[483.59148471]
594,194480be3b9-c16c-43a5-9fac-b6ea81f54c77,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1082.4988233],[274.86785988]
595,1952a1d4bcc-9c90-4a96-9e9a-7a795c94166f,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1078.44693261],[454.4875743]
596,1960977178d-ebf2-4c05-b31a-041f4cb78942,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1144.41306519],[520.09244697]
597,1970b4a3b1f-22a2-45f6-8dac-7fed08201702,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1030.48560404],[294.22709496]
598,198c1b86891-3e0f-4399-9a5a-c34e13971fe8,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1161.6396032],[461.81288689]
599,1995a56f1c2-18a8-499e-b4f6-c298a99c99ef,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1144.98075494],[381.30656044]
600,200d69f2fee-729d-42f8-b78e-6de75a17a196,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1131.18604423],[450.55525943]
601,20130a60ff4-c13d-42d3-a8a0-d7bca94779d5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1141.68147936],[552.91938049]
602,202f88852a9-6449-44d3-96bf-5f29e78fe9ee,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1112.01947402],[445.95511992]
603,2035eb359f4-ff7c-4e4b-9ea1-e84c5d4412fa,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1103.22056541],[528.5664705]
604,204cd17f31d-e576-4ab6-8acb-eef6e9efe3e7,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1199.36971586],[521.35684549]
605,2052721f299-af7d-42ef-827e-ff433596caa1,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1077.13324277],[377.85070637]
606,2065d72e099-208a-4b01-ba61-37fb8dd0d6e8,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1058.81173626],[387.31841897]
607,207979fedd6-2dfa-4da3-b1ed-f81841fc8005,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1025.46980128],[453.11280978]
608,208b29c4027-6837-473e-8de0-f65b8c3e9240,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1083.68132347],[421.10967513]
609,2099d408f7c-4a87-4c95-80df-9bd22fbb9514,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1129.26367127],[441.36415177]
610,210e7017e42-2026-4a78-bb80-0be0513d30e9,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1071.85785236],[439.02798141]
611,211e60f488b-4cdb-4217-b1df-fd4e7a76441a,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1134.86809413],[599.1771814]
612,2124fbd3be5-4c46-4474-80d7-cbfd88a2aaa2,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1127.88479061],[564.68067872]
613,21389991548-72e1-4e55-b279-78faec7cfb98,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[981.05818055],[344.08089182]
614,2144a195be6-56a0-4f5b-a5c9-bac8657fe004,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1180.4127286],[612.97431589]
615,215d8043e4c-f96a-41df-a9dc-d67f504d5dfd,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1027.16250618],[456.66004397]
616,216d3bc6af3-5f61-4111-a026-b7ca6d8b7d2e,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1024.57909407],[358.32492277]
617,217fe94e713-f86f-4ead-8c00-fe84073f2575,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1028.76220448],[361.451753]
618,218571f60bd-dd89-4a55-844e-61e386413ca7,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1029.12519388],[471.69458093]
619,2198167c30e-3c51-49fc-9c0a-959703061123,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[970.13138824],[286.56247074]
620,22086552594-9ad9-4ef1-95cb-cfdc8e13e97a,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1142.4655496],[501.88764381]
621,22131b482b9-acbe-423d-ade7-72dcdfb246ec,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1154.86401332],[438.02982566]
622,222441e54d2-43cd-4018-bfb0-194d48d071f5,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1074.12892048],[384.48747565]
623,22314a1c2b2-d0ba-4488-a2af-f46bd3dbc817,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1081.24698047],[427.66436571]
624,224edc1b590-c205-415b-ad5f-770dede9a15c,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1068.84342411],[395.51482246]
625,225e5b00e3f-ffcb-467a-80bf-09be746ab2fd,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1032.98163925],[424.79322838]
626,22673c2c674-10e1-40b0-81b6-52b86e64a149,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1059.46788988],[461.57049909]
627,22753dbbf09-22af-43f3-93b4-f2736ccd46ec,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1081.5391915],[463.3280626]
628,22833ab6263-6a6c-46fc-9088-0f6558108c36,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1168.14726003],[459.81707909]
629,229d146dadb-45d5-42d9-882f-48fa785a29e8,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1070.53355886],[359.98437373]
630,2309d4dae13-9061-4423-ab97-71ed2642ed66,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1086.47425415],[406.36946297]
631,23158d4b6bf-c64e-45b1-b23d-896854c22b4c,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1069.86232663],[416.60958604]
632,2328e3dbb1b-cfd4-44c1-b4e1-5257408be9ed,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1081.87751644],[539.22950723]
633,233b686f970-a4e5-414c-8641-67bf14011ef9,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1137.88785797],[472.23439005]
634,23455f824ff-ce42-4262-870e-3c4b84bbc990,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1103.80568334],[474.29874911]
635,235402ccdd8-f1f5-4634-a817-a7beeaa390e5,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1085.34454492],[568.22973619]
636,236f6e60020-efa0-4ee4-b9c7-132750a3fbb6,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1155.25078678],[467.29149208]
637,237d995c86d-5b4b-473d-95db-55728e2778bf,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1110.64484233],[413.95880924]
638,2385d1accb4-656d-4cb2-9f79-c287a1aab38b,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1043.16773056],[433.51765083]
639,23976420571-b855-4cb5-a469-b260014e211f,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1072.15477581],[444.16018603]
640,2408cd7be54-db17-4595-92b5-604c9765941e,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1145.97538711],[475.23692336]
641,241fdf25b74-0f98-4339-bdbe-7efe4cc15e85,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1066.12287944],[346.72774838]
642,24205435ee4-251c-4c2b-8fcf-df1ef8e011a2,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1097.38494055],[313.32605497]
643,243c34cf05a-7a89-4c31-948a-e511ba559874,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],Intelligent Octopus average,[1163.45538914],[538.4773819]
644,24469f153d0-2a9a-45d5-8fe5-ce138edc425c,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1096.42588237],[444.19355454]
645,245c13ebab6-cc0b-419e-ae5d-05fc6ba6c4c3,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1099.61828923],[379.70238685]
646,24640e933c7-eb69-4715-8552-1e80c67b02de,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1049.96884392],[383.63296509]
647,247ee9dbdbe-c59b-4d13-b520-772804820a0a,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1093.07923101],[527.20532043]
648,248f02ca1fc-f6cd-4445-9dfc-8ec29a521cd9,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[971.30321288],[271.05022845]
649,24976673bf7-bbc8-4fb5-8ccd-b29513839d44,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1080.57866055],[474.35364972]
650,2508b2b7546-cabd-42d3-a9ef-ebb15de99885,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1059.17033966],[379.14236063]
651,2513b8dc664-4b86-4287-a72b-04d97df146a4,[1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1137.67105278],[496.62770261]
652,2524783e0dd-ef5b-4487-bad1-412646a3d151,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1095.95116666],[472.15742423]
653,253e17f5e60-1514-4239-8d86-426d42bf1fad,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1038.73062178],[322.16669468]
654,25471849bc7-2fa8-4665-a941-2ad5cebd925c,[1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1120.27519579],[419.87289937]
655,255560c286f-3de7-41dc-9050-32b4bdec0116,[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[961.76996243],[286.55580984]
656,2568fc3fd9b-6f9a-49ec-9cdd-089f6b89b466,[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1072.20973627],[459.48559916]
657,257a4592e1a-f206-41bc-a094-5043747946f2,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],Intelligent Octopus average,[1125.34804568],[587.34739465]
